gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000084731.15	1134.86336643162	3.25470440365157	0.516467445686531	2.7227015311106e-11	3.7328686788482e-10	KIF3C	protein_coding
ENSG00000106701.13	187.238870196787	1.7593057641816	0.281979760638652	2.74817913182004e-11	3.76607449629691e-10	FSD1L	protein_coding
ENSG00000137404.14	1013.27087611967	2.00780879413847	0.324001350806896	2.78218727580018e-11	3.81093474836618e-10	NRM	protein_coding
ENSG00000145675.15	3701.76580594287	-2.03751137067236	0.328975830613972	2.79648771012337e-11	3.82877144509484e-10	PIK3R1	protein_coding
ENSG00000164916.11	1261.88725614591	1.42493267648324	0.225137803777155	2.81059406237088e-11	3.8463262344411e-10	FOXK1	protein_coding
ENSG00000134258.17	5161.56233586589	4.45100930416557	0.708671225121196	2.84263105300234e-11	3.88661651233101e-10	VTCN1	protein_coding
ENSG00000172794.20	459.360132355183	-1.94181348898374	0.313179389843272	2.85595671569575e-11	3.90305394514276e-10	RAB37	protein_coding
ENSG00000160796.18	2950.26428507419	1.78845500397385	0.287295816056485	2.88574374789765e-11	3.9419628213184e-10	NBEAL2	protein_coding
ENSG00000188015.10	73.5257420923123	3.65771173918222	0.579393556910917	2.90868355777112e-11	3.96967692663357e-10	S100A3	protein_coding
ENSG00000115339.14	1406.56396080772	3.03191125674202	0.483743698942581	2.91233469509685e-11	3.97103997155214e-10	GALNT3	protein_coding
ENSG00000109511.12	722.548436822998	-4.42062899411519	0.703966403097473	2.91891233137522e-11	3.97819717516469e-10	ANXA10	protein_coding
ENSG00000129151.9	1289.97034635142	-3.80893835111323	0.603384079286412	2.92982798880525e-11	3.99125748265677e-10	BBOX1	protein_coding
ENSG00000140297.13	1466.01233646408	4.37427799917869	0.696171400964589	2.93183261827133e-11	3.99217208226005e-10	GCNT3	protein_coding
ENSG00000117151.13	215.908326763626	-1.59120555645769	0.253717492486579	2.94634029010209e-11	4.01010305938758e-10	CTBS	protein_coding
ENSG00000106089.12	283.391169875016	2.77767656816861	0.445860052343127	2.99345544802548e-11	4.07052845050985e-10	STX1A	protein_coding
ENSG00000146147.15	602.625342039173	-4.61412585680513	0.737939753711944	3.01536463014877e-11	4.09845951523126e-10	MLIP	protein_coding
ENSG00000126903.16	1215.83012662514	1.23835467185321	0.194275968858353	3.07702378305953e-11	4.17657856464875e-10	SLC10A3	protein_coding
ENSG00000134762.17	362.762785650418	5.05713164492166	0.818516802540751	3.1227384830418e-11	4.23670858168194e-10	DSC3	protein_coding
ENSG00000203797.12	303.432714688647	-2.24079042721687	0.363255701249189	3.15872809383993e-11	4.2816566461679e-10	DDO	protein_coding
ENSG00000101440.9	9.58973631720099	-2.63972128341756	0.425663872391945	3.18924036721647e-11	4.31740321624504e-10	ASIP	protein_coding
ENSG00000172932.16	1596.58583458247	1.67582002377898	0.268730075596604	3.18942521268211e-11	4.31740321624504e-10	ANKRD13D	protein_coding
ENSG00000198712.1	378639.969472487	-1.73282411310925	0.278549347024652	3.21061735241683e-11	4.34412631646712e-10	MT-CO2	protein_coding
ENSG00000186007.10	97.2815663154391	6.57739313550897	1.19254435595018	3.22568069354325e-11	4.36165323396862e-10	LEMD1	protein_coding
ENSG00000187957.8	695.535291783077	5.42534076920026	0.890409515593348	3.22648429123351e-11	4.36165323396862e-10	DNER	protein_coding
ENSG00000173065.13	1924.13266118779	1.21395885685004	0.190478655367355	3.25623090574295e-11	4.39987915210564e-10	FAM222B	protein_coding
ENSG00000130812.10	230.052852601292	-4.17487703289804	0.664611412585546	3.26785074518726e-11	4.41358840158512e-10	ANGPTL6	protein_coding
ENSG00000186106.11	1037.22493347801	-1.60375390483757	0.25654013803084	3.27565338458711e-11	4.4221320691926e-10	ANKRD46	protein_coding
ENSG00000105784.15	237.399920690766	-3.47097811290067	0.552105653587727	3.29129369052826e-11	4.44023061375037e-10	RUNDC3B	protein_coding
ENSG00000130762.15	1913.08034576584	2.3847971780808	0.386603881238538	3.30483918185474e-11	4.45550651158381e-10	ARHGEF16	protein_coding
ENSG00000000971.16	28159.7741420997	-3.58177339078887	0.569485544036288	3.33061728020288e-11	4.48823911886205e-10	CFH	protein_coding
ENSG00000131375.10	908.046021044785	-1.22445757110747	0.192339479259401	3.337086898241e-11	4.49493445767118e-10	CAPN7	protein_coding
ENSG00000189241.8	2759.66530332535	-1.33221468049712	0.210534180123686	3.42855442519112e-11	4.6139867484718e-10	TSPYL1	protein_coding
ENSG00000228716.7	707.828300937638	-1.7415356891579	0.280604503773432	3.47622697265873e-11	4.67604062184728e-10	DHFR	protein_coding
ENSG00000171346.16	217.520796687648	4.24980800474176	0.678224650153068	3.48523299039765e-11	4.68604990711616e-10	KRT15	protein_coding
ENSG00000007545.16	538.393362285783	1.31940403243136	0.208510940846915	3.52108295317869e-11	4.73212687913058e-10	CRAMP1	protein_coding
ENSG00000128242.13	3257.1592509546	3.18502909411592	0.509284096263646	3.52747155553579e-11	4.73858594829107e-10	GAL3ST1	protein_coding
ENSG00000172296.13	708.252475223621	-2.69064178483141	0.434554735551578	3.53380906107796e-11	4.74497061506086e-10	SPTLC3	protein_coding
ENSG00000153786.13	2693.24720181146	1.33676674467722	0.211511822374489	3.57057713431421e-11	4.79219144476783e-10	ZDHHC7	protein_coding
ENSG00000006638.13	251.883381532518	-1.47294779937799	0.234715195499222	3.60701671836041e-11	4.8389292830585e-10	TBXA2R	protein_coding
ENSG00000128590.5	2467.08952585068	-1.79234294798376	0.289621207371558	3.62351216049441e-11	4.85670656319088e-10	DNAJB9	protein_coding
ENSG00000160949.17	770.814281723555	1.60521485993829	0.257439895578374	3.6230450936898e-11	4.85670656319088e-10	TONSL	protein_coding
ENSG00000198840.2	104833.704437606	-1.95579174128539	0.317568228364227	3.67855692764506e-11	4.92827875098327e-10	MT-ND3	protein_coding
ENSG00000168385.18	13540.9272975223	1.0420627016976	0.162629247446086	3.69165156683182e-11	4.94361014604853e-10	SEPTIN2	protein_coding
ENSG00000176055.10	244.732513825967	-1.24416274931073	0.196168353481732	3.74069521757852e-11	5.00704679928268e-10	MBLAC2	protein_coding
ENSG00000169372.13	618.467834873263	-1.5100169352552	0.241364860990063	3.79436496334105e-11	5.07661617950496e-10	CRADD	protein_coding
ENSG00000196498.13	6841.54361079708	1.22359328281613	0.192802372256212	3.80124583438702e-11	5.08355087177537e-10	NCOR2	protein_coding
ENSG00000198915.12	315.1458739794	3.71907996503318	0.593085211797522	3.80724343010325e-11	5.08929866194561e-10	RASGEF1A	protein_coding
ENSG00000077514.9	861.786325445533	1.24700957656439	0.1968173178159	3.87758149996568e-11	5.18100949814692e-10	POLD3	protein_coding
ENSG00000109519.13	1796.784159163	-1.43857736690994	0.229264996425866	3.88279368055069e-11	5.18353906712415e-10	GRPEL1	protein_coding
ENSG00000260325.2	41.8862015406907	-2.65659312984996	0.430414193748838	3.88293695606969e-11	5.18353906712415e-10	HSPB9	protein_coding
ENSG00000266412.5	9917.78834775842	-1.45814847008793	0.232681099150433	3.92970786747895e-11	5.2413025690834e-10	NCOA4	protein_coding
ENSG00000119514.7	207.377008626121	3.0298210009614	0.487188204456798	3.93984585472033e-11	5.2524846138865e-10	GALNT12	protein_coding
ENSG00000179988.15	115.180760833748	-1.43377069395018	0.228561922824842	3.96443538698493e-11	5.28291449899821e-10	PSTK	protein_coding
ENSG00000155090.15	3448.6467385507	-1.95664828165423	0.318351623824453	3.97742377575238e-11	5.29786477390363e-10	KLF10	protein_coding
ENSG00000185513.17	126.307079603105	1.72221176041159	0.278239258998951	3.97998402147634e-11	5.29891781036309e-10	L3MBTL1	protein_coding
ENSG00000115109.14	1756.46420398078	-1.45257354054089	0.231820630432702	3.99404700919252e-11	5.3152777598334e-10	EPB41L5	protein_coding
ENSG00000153294.12	135.978592488886	5.79587918077414	0.97512075673393	4.01562280306042e-11	5.34161677441306e-10	ADGRF4	protein_coding
ENSG00000115468.12	896.187165972823	-2.74320517262864	0.444041647382899	4.02804539705201e-11	5.35576213694175e-10	EFHD1	protein_coding
ENSG00000099256.19	286.039858412568	2.41902677804847	0.394026851095126	4.04250407061104e-11	5.36783589296259e-10	PRTFDC1	protein_coding
ENSG00000154096.14	1972.58937618548	2.09349487918804	0.341421983024386	4.04019248464427e-11	5.36783589296259e-10	THY1	protein_coding
ENSG00000213563.7	1433.6539560667	-1.53564717553764	0.246156599356747	4.0422713496712e-11	5.36783589296259e-10	C8orf82	protein_coding
ENSG00000196428.12	1282.65097098056	-1.26962040662188	0.200840306503013	4.06099120745388e-11	5.38999378212728e-10	TSC22D2	protein_coding
ENSG00000134109.11	3061.44687612883	-1.75359398869923	0.283863076823319	4.10015242894608e-11	5.43474387693371e-10	EDEM1	protein_coding
ENSG00000101353.15	68.7252967880169	-2.01902001598802	0.329136668999868	4.1091223246027e-11	5.43940980396016e-10	MROH8	protein_coding
ENSG00000186409.18	251.054825283158	2.1695834943255	0.354121897784704	4.10736552238466e-11	5.43940980396016e-10	CCDC30	protein_coding
ENSG00000165424.7	1248.03867333326	-2.18237633690255	0.356401778126032	4.19006471936455e-11	5.54410551886578e-10	ZCCHC24	protein_coding
ENSG00000204366.4	176.398106947049	2.00739353739632	0.327390326265929	4.21099562966134e-11	5.56688044763574e-10	ZBTB12	protein_coding
ENSG00000111666.11	2321.06660407246	-2.0633788704579	0.336889183219109	4.26691298347108e-11	5.63831312727601e-10	CHPT1	protein_coding
ENSG00000126603.9	1462.12212195605	2.10133347213715	0.343226230980483	4.27581722776727e-11	5.6475869100589e-10	GLIS2	protein_coding
ENSG00000069667.16	1595.87863874756	-2.34125634201244	0.382341401811752	4.30630961559769e-11	5.68535400440218e-10	RORA	protein_coding
ENSG00000119950.21	1748.86845925533	-1.47540685932384	0.236200419092057	4.32362832605585e-11	5.70570308360909e-10	MXI1	protein_coding
ENSG00000110427.17	234.117885563956	3.69329662328894	0.590935380562798	4.32670731846346e-11	5.70725097959257e-10	KIAA1549L	protein_coding
ENSG00000137747.16	493.146909023652	4.02631619740837	0.644804322521961	4.33569364559906e-11	5.71658629811417e-10	TMPRSS13	protein_coding
ENSG00000128683.14	77.4359425421325	4.94349349438134	0.804590764494597	4.35346400449609e-11	5.73748999500996e-10	GAD1	protein_coding
ENSG00000197273.4	147.595041848431	5.14432153883817	0.843241871770838	4.50996030769962e-11	5.93851105951845e-10	GUCA2A	protein_coding
ENSG00000138075.14	1068.53674435555	-4.32965982929101	0.696445588498652	4.54220024331929e-11	5.9783341488224e-10	ABCG5	protein_coding
ENSG00000132854.19	99.3047161487201	-4.39425926317987	0.707583049566871	4.5590114012359e-11	5.99519009166475e-10	KANK4	protein_coding
ENSG00000097046.13	202.111186723504	1.97105438187912	0.321980989714919	4.59189657408841e-11	6.03578398234983e-10	CDC7	protein_coding
ENSG00000185156.6	173.997982043766	4.75937414154091	0.772172983169133	4.62094136213027e-11	6.07108951526173e-10	MFSD6L	protein_coding
ENSG00000089091.16	184.578365338084	1.89449635446651	0.3092753193632	4.78796245426302e-11	6.27696846619954e-10	DZANK1	protein_coding
ENSG00000091483.7	5396.96258035919	-1.76053846171452	0.286242165382607	4.81815422861079e-11	6.31378521082245e-10	FH	protein_coding
ENSG00000137563.13	1926.40675766224	-2.43866744461292	0.398980132637156	4.83666541121297e-11	6.33527000909668e-10	GGH	protein_coding
ENSG00000122787.15	4275.62995346639	-5.59038274126315	0.935374244783883	4.89803330728613e-11	6.41284701880492e-10	AKR1D1	protein_coding
ENSG00000100242.15	4729.29257016465	-1.30277606352173	0.20740594515525	4.91622106970289e-11	6.43384648121127e-10	SUN2	protein_coding
ENSG00000124615.20	1192.48639303421	-2.11759801377349	0.347212009187127	4.93142334597271e-11	6.45092220395198e-10	MOCS1	protein_coding
ENSG00000155330.10	517.592194134836	-1.49949523760338	0.241146311870614	4.9357457387653e-11	6.45375697187115e-10	C16orf87	protein_coding
ENSG00000241224.8	148.026393800193	-5.48312641296692	0.913380807512402	5.01434380933496e-11	6.55366637638222e-10	C3orf85	protein_coding
ENSG00000198947.16	1538.19221173966	-2.75255349140906	0.448089154605522	5.04449882414677e-11	6.59020193243573e-10	DMD	protein_coding
ENSG00000141738.14	3049.57284835692	2.32806221374245	0.38187561069241	5.07614720533653e-11	6.62865572478812e-10	GRB7	protein_coding
ENSG00000144026.12	880.97861878296	1.31173811522143	0.209111215813154	5.09255706177573e-11	6.64718553185487e-10	ZNF514	protein_coding
ENSG00000079974.18	702.693841020836	1.10054871210947	0.173631482055474	5.14602026985052e-11	6.70822366826551e-10	RABL2B	protein_coding
ENSG00000111897.7	8199.70278114533	-1.36345754840634	0.218018246802281	5.1728680876302e-11	6.74026062436514e-10	SERINC1	protein_coding
ENSG00000114812.13	468.662080066739	-3.41605800380482	0.550277039148126	5.27216858486097e-11	6.86367582332574e-10	VIPR1	protein_coding
ENSG00000196247.11	349.366343052079	1.57826651924028	0.255262563213121	5.31163977473663e-11	6.91205692198779e-10	ZNF107	protein_coding
ENSG00000064651.14	9445.17741776755	3.17610273355522	0.513419008069264	5.34159697105859e-11	6.94802076908808e-10	SLC12A2	protein_coding
ENSG00000204291.11	1827.2095244377	3.04868521202115	0.494012224181508	5.37062470377956e-11	6.98274491989889e-10	COL15A1	protein_coding
ENSG00000084754.12	12178.4522089306	-1.1215204520612	0.177358122938252	5.43179755199837e-11	7.05921502167914e-10	HADHA	protein_coding
ENSG00000077782.21	4285.09098040858	2.36995109840489	0.389388532595698	5.4920054399207e-11	7.13127141749981e-10	FGFR1	protein_coding
ENSG00000180432.6	11785.6247094444	-5.42091892440397	0.902968021390886	5.50920831756587e-11	7.15050822075747e-10	CYP8B1	protein_coding
ENSG00000149636.16	760.425894082187	1.078831713885	0.170314854080064	5.52247851452601e-11	7.16462626345114e-10	DSN1	protein_coding
ENSG00000158296.14	540.316091286387	-3.40283355011407	0.548966348207932	5.55409488265477e-11	7.20252330321922e-10	SLC13A3	protein_coding
ENSG00000203727.4	462.316497467445	-3.01735440870097	0.489866404377113	5.64110548461054e-11	7.30586598294521e-10	SAMD5	protein_coding
ENSG00000256061.7	26.6841066631238	4.13929908741258	0.668418329100051	5.74870676047715e-11	7.44200287630641e-10	DNAAF4	protein_coding
ENSG00000184216.14	6266.73125476037	1.39216033537295	0.223609850872962	5.83300292640669e-11	7.54786545485719e-10	IRAK1	protein_coding
ENSG00000155970.12	190.759853399134	-2.48194225286123	0.407892844663504	5.88601543899684e-11	7.60988602287921e-10	MICU3	protein_coding
ENSG00000068796.19	840.301892721085	1.14117868166623	0.181046210909214	5.94693374463093e-11	7.67869931502733e-10	KIF2A	protein_coding
ENSG00000213085.10	56.0152073530704	3.46749693280708	0.560084378392092	5.95532559279817e-11	7.68622044073947e-10	CFAP45	protein_coding
ENSG00000163827.13	236.643544918632	-3.71906615715396	0.600343270216467	6.0874663720238e-11	7.85000024020279e-10	LRRC2	protein_coding
ENSG00000104880.18	2804.32963545345	1.47503761072708	0.238196719129697	6.09806805838084e-11	7.86028634834686e-10	ARHGEF18	protein_coding
ENSG00000179292.5	487.588156649461	4.64466766775243	0.757343340130718	6.14145501548276e-11	7.91280497111017e-10	TMEM151A	protein_coding
ENSG00000284946.1	34.4285086093879	3.14525855891259	0.510817919831751	6.2573610915713e-11	8.05174745014694e-10	AC068831.6	protein_coding
ENSG00000187758.8	14659.041722734	-5.13163685074922	0.848699202290092	6.3276171645561e-11	8.13865295353537e-10	ADH1A	protein_coding
ENSG00000134864.10	323.329714196008	-1.94616957093828	0.320669575612335	6.50861662167363e-11	8.36068243255142e-10	GGACT	protein_coding
ENSG00000011347.10	3132.28291322133	-3.65052839778665	0.590504180407783	6.55024237844268e-11	8.4105449201419e-10	SYT7	protein_coding
ENSG00000123159.16	5547.98573522183	1.47131549962797	0.238008511281309	6.57596262444209e-11	8.43995065853706e-10	GIPC1	protein_coding
ENSG00000122729.19	5215.76066647668	-2.15570656815046	0.356275339865646	6.6131695480698e-11	8.48406751404687e-10	ACO1	protein_coding
ENSG00000007306.15	4333.66222427902	5.67965709452369	0.96344954132726	6.64225570395728e-11	8.51773287124595e-10	CEACAM7	protein_coding
ENSG00000102763.18	1463.42960781744	-1.56947549169847	0.255204229363637	6.65241029691773e-11	8.52710280482053e-10	VWA8	protein_coding
ENSG00000162745.10	492.782349710479	2.29913503919643	0.380023879757295	6.71421511282083e-11	8.59528615319343e-10	OLFML2B	protein_coding
ENSG00000073734.10	1450.79545494569	-4.77074846244416	0.7820757149047	6.72129362855572e-11	8.60067073161726e-10	ABCB11	protein_coding
ENSG00000198435.4	917.935134771332	2.6073055762598	0.429033434017544	6.73493038477932e-11	8.60708580928071e-10	NRARP	protein_coding
ENSG00000078246.17	1033.57796245039	1.25764843125881	0.201481887915179	6.93912676964691e-11	8.86008535672967e-10	TULP3	protein_coding
ENSG00000116132.12	521.36494105793	3.61630150922113	0.586007497829304	6.9730265470267e-11	8.89617954399746e-10	PRRX1	protein_coding
ENSG00000130649.10	77509.6490319379	-5.18276483969024	0.861150885447225	7.01198885754345e-11	8.94207761334854e-10	CYP2E1	protein_coding
ENSG00000128655.18	220.67296519542	-2.99156571691505	0.488796460510476	7.04286122995277e-11	8.97762425749152e-10	PDE11A	protein_coding
ENSG00000117620.15	1266.17312826986	-1.36599749593182	0.220199529572069	7.09579068221751e-11	9.04124512330378e-10	SLC35A3	protein_coding
ENSG00000237988.5	18489.3917383133	3.93842652118473	0.63867905334049	7.13549356545448e-11	9.0879661348534e-10	OR2I1P	protein_coding
ENSG00000185158.12	274.108191656551	1.33117994162674	0.214230670121626	7.13874980263375e-11	9.08824767603157e-10	LRRC37B	protein_coding
ENSG00000121903.14	85.953820897329	1.77052315667152	0.291003813134633	7.20633219941071e-11	9.16649129341355e-10	ZSCAN20	protein_coding
ENSG00000143643.13	891.963133962706	1.28523230063439	0.206404659141585	7.22479903170988e-11	9.18607887076386e-10	TTC13	protein_coding
ENSG00000011198.10	801.036999153519	-1.29182044238029	0.207617507729568	7.3412797151731e-11	9.32625958894477e-10	ABHD5	protein_coding
ENSG00000181264.9	369.326528788705	1.97314335367825	0.326331981444211	7.33910032783102e-11	9.32625958894477e-10	TLCD5	protein_coding
ENSG00000153443.13	1352.7453966476	-1.27612595860441	0.20495087340119	7.37399303026418e-11	9.36384534797287e-10	UBALD1	protein_coding
ENSG00000133059.17	1178.69034547624	1.89592012312631	0.313077271445213	7.40332425207885e-11	9.39710631962683e-10	DSTYK	protein_coding
